A: C4 F: 10 B: 01 C: 0C D: C4 E: 55 H: 44 L: 56 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 55 H: 44 L: 56 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 56 H: 44 L: 56 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 56 H: 44 L: 56 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C5 F: 10 B: 01 C: 0C D: C4 E: 56 H: 44 L: 57 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C5 F: 10 B: 01 C: 0C D: C4 E: 56 H: 44 L: 57 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C5 F: 10 B: 01 C: 0C D: C4 E: 57 H: 44 L: 57 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C5 F: 10 B: 01 C: 0C D: C4 E: 57 H: 44 L: 57 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 57 H: 44 L: 58 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 57 H: 44 L: 58 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 58 H: 44 L: 58 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 58 H: 44 L: 58 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FA F: 10 B: 01 C: 0C D: C4 E: 58 H: 44 L: 59 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FA F: 10 B: 01 C: 0C D: C4 E: 58 H: 44 L: 59 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FA F: 10 B: 01 C: 0C D: C4 E: 59 H: 44 L: 59 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FA F: 10 B: 01 C: 0C D: C4 E: 59 H: 44 L: 59 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 59 H: 44 L: 5A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 59 H: 44 L: 5A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5A H: 44 L: 5A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5A H: 44 L: 5A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5A H: 44 L: 5B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5A H: 44 L: 5B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5B H: 44 L: 5B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5B H: 44 L: 5B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C6 F: 10 B: 01 C: 0C D: C4 E: 5B H: 44 L: 5C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C6 F: 10 B: 01 C: 0C D: C4 E: 5B H: 44 L: 5C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C6 F: 10 B: 01 C: 0C D: C4 E: 5C H: 44 L: 5C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C6 F: 10 B: 01 C: 0C D: C4 E: 5C H: 44 L: 5C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 08 F: 10 B: 01 C: 0C D: C4 E: 5C H: 44 L: 5D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 08 F: 10 B: 01 C: 0C D: C4 E: 5C H: 44 L: 5D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 08 F: 10 B: 01 C: 0C D: C4 E: 5D H: 44 L: 5D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 08 F: 10 B: 01 C: 0C D: C4 E: 5D H: 44 L: 5D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: EA F: 10 B: 01 C: 0C D: C4 E: 5D H: 44 L: 5E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: EA F: 10 B: 01 C: 0C D: C4 E: 5D H: 44 L: 5E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: EA F: 10 B: 01 C: 0C D: C4 E: 5E H: 44 L: 5E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: EA F: 10 B: 01 C: 0C D: C4 E: 5E H: 44 L: 5E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5E H: 44 L: 5F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5E H: 44 L: 5F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5F H: 44 L: 5F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 5F H: 44 L: 5F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5F H: 44 L: 60 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 5F H: 44 L: 60 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 30 B: 01 C: 0C D: C4 E: 60 H: 44 L: 60 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 30 B: 01 C: 0C D: C4 E: 60 H: 44 L: 60 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 3E F: 30 B: 01 C: 0C D: C4 E: 60 H: 44 L: 61 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 3E F: 30 B: 01 C: 0C D: C4 E: 60 H: 44 L: 61 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 61 H: 44 L: 61 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 61 H: 44 L: 61 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 61 H: 44 L: 62 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 61 H: 44 L: 62 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 62 H: 44 L: 62 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 62 H: 44 L: 62 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 21 F: 10 B: 01 C: 0C D: C4 E: 62 H: 44 L: 63 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 21 F: 10 B: 01 C: 0C D: C4 E: 62 H: 44 L: 63 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 21 F: 10 B: 01 C: 0C D: C4 E: 63 H: 44 L: 63 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 21 F: 10 B: 01 C: 0C D: C4 E: 63 H: 44 L: 63 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1A F: 10 B: 01 C: 0C D: C4 E: 63 H: 44 L: 64 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1A F: 10 B: 01 C: 0C D: C4 E: 63 H: 44 L: 64 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1A F: 10 B: 01 C: 0C D: C4 E: 64 H: 44 L: 64 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1A F: 10 B: 01 C: 0C D: C4 E: 64 H: 44 L: 64 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 64 H: 44 L: 65 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 64 H: 44 L: 65 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 65 H: 44 L: 65 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 65 H: 44 L: 65 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 06 F: 10 B: 01 C: 0C D: C4 E: 65 H: 44 L: 66 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 06 F: 10 B: 01 C: 0C D: C4 E: 65 H: 44 L: 66 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 06 F: 10 B: 01 C: 0C D: C4 E: 66 H: 44 L: 66 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 06 F: 10 B: 01 C: 0C D: C4 E: 66 H: 44 L: 66 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 14 F: 10 B: 01 C: 0C D: C4 E: 66 H: 44 L: 67 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 14 F: 10 B: 01 C: 0C D: C4 E: 66 H: 44 L: 67 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 14 F: 10 B: 01 C: 0C D: C4 E: 67 H: 44 L: 67 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 14 F: 10 B: 01 C: 0C D: C4 E: 67 H: 44 L: 67 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 32 F: 10 B: 01 C: 0C D: C4 E: 67 H: 44 L: 68 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 32 F: 10 B: 01 C: 0C D: C4 E: 67 H: 44 L: 68 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 32 F: 10 B: 01 C: 0C D: C4 E: 68 H: 44 L: 68 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 32 F: 10 B: 01 C: 0C D: C4 E: 68 H: 44 L: 68 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 05 F: 10 B: 01 C: 0C D: C4 E: 68 H: 44 L: 69 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 05 F: 10 B: 01 C: 0C D: C4 E: 68 H: 44 L: 69 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 05 F: 10 B: 01 C: 0C D: C4 E: 69 H: 44 L: 69 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 05 F: 10 B: 01 C: 0C D: C4 E: 69 H: 44 L: 69 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 69 H: 44 L: 6A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 69 H: 44 L: 6A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 6A H: 44 L: 6A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 20 F: 10 B: 01 C: 0C D: C4 E: 6A H: 44 L: 6A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FC F: 10 B: 01 C: 0C D: C4 E: 6A H: 44 L: 6B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FC F: 10 B: 01 C: 0C D: C4 E: 6A H: 44 L: 6B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FC F: 10 B: 01 C: 0C D: C4 E: 6B H: 44 L: 6B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FC F: 10 B: 01 C: 0C D: C4 E: 6B H: 44 L: 6B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 6B H: 44 L: 6C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 6B H: 44 L: 6C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 6C H: 44 L: 6C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 3E F: 10 B: 01 C: 0C D: C4 E: 6C H: 44 L: 6C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6C H: 44 L: 6D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6C H: 44 L: 6D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6D H: 44 L: 6D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6D H: 44 L: 6D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: EA F: 10 B: 01 C: 0C D: C4 E: 6D H: 44 L: 6E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: EA F: 10 B: 01 C: 0C D: C4 E: 6D H: 44 L: 6E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: EA F: 10 B: 01 C: 0C D: C4 E: 6E H: 44 L: 6E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: EA F: 10 B: 01 C: 0C D: C4 E: 6E H: 44 L: 6E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6E H: 44 L: 6F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6E H: 44 L: 6F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6F H: 44 L: 6F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1B F: 10 B: 01 C: 0C D: C4 E: 6F H: 44 L: 6F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 6F H: 44 L: 70 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 6F H: 44 L: 70 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 30 B: 01 C: 0C D: C4 E: 70 H: 44 L: 70 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 30 B: 01 C: 0C D: C4 E: 70 H: 44 L: 70 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E1 F: 30 B: 01 C: 0C D: C4 E: 70 H: 44 L: 71 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E1 F: 30 B: 01 C: 0C D: C4 E: 70 H: 44 L: 71 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E1 F: 10 B: 01 C: 0C D: C4 E: 71 H: 44 L: 71 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E1 F: 10 B: 01 C: 0C D: C4 E: 71 H: 44 L: 71 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 0C D: C4 E: 71 H: 44 L: 72 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 0C D: C4 E: 71 H: 44 L: 72 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 0C D: C4 E: 72 H: 44 L: 72 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C1 F: 10 B: 01 C: 0C D: C4 E: 72 H: 44 L: 72 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 72 H: 44 L: 73 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 72 H: 44 L: 73 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 73 H: 44 L: 73 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 73 H: 44 L: 73 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0C D: C4 E: 73 H: 44 L: 74 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0C D: C4 E: 73 H: 44 L: 74 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 0C D: C4 E: 74 H: 44 L: 74 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 0C D: C4 E: 74 H: 44 L: 74 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 0C D: C4 E: 74 H: 44 L: 75 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 0C D: C4 E: 74 H: 44 L: 75 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 0C D: C4 E: 75 H: 44 L: 75 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 0C D: C4 E: 75 H: 44 L: 75 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 5C F: 10 B: 01 C: 0C D: C4 E: 75 H: 44 L: 76 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 5C F: 10 B: 01 C: 0C D: C4 E: 75 H: 44 L: 76 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 5C F: 10 B: 01 C: 0C D: C4 E: 76 H: 44 L: 76 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 5C F: 10 B: 01 C: 0C D: C4 E: 76 H: 44 L: 76 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C3 F: 10 B: 01 C: 0C D: C4 E: 76 H: 44 L: 77 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C3 F: 10 B: 01 C: 0C D: C4 E: 76 H: 44 L: 77 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C3 F: 10 B: 01 C: 0C D: C4 E: 77 H: 44 L: 77 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C3 F: 10 B: 01 C: 0C D: C4 E: 77 H: 44 L: 77 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 0C D: C4 E: 77 H: 44 L: 78 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 0C D: C4 E: 77 H: 44 L: 78 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 0C D: C4 E: 78 H: 44 L: 78 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 0C D: C4 E: 78 H: 44 L: 78 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 83 F: 10 B: 01 C: 0C D: C4 E: 78 H: 44 L: 79 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 83 F: 10 B: 01 C: 0C D: C4 E: 78 H: 44 L: 79 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 83 F: 10 B: 01 C: 0C D: C4 E: 79 H: 44 L: 79 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 83 F: 10 B: 01 C: 0C D: C4 E: 79 H: 44 L: 79 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 79 H: 44 L: 7A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 79 H: 44 L: 7A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 7A H: 44 L: 7A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C4 F: 10 B: 01 C: 0C D: C4 E: 7A H: 44 L: 7A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FA F: 10 B: 01 C: 0C D: C4 E: 7A H: 44 L: 7B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FA F: 10 B: 01 C: 0C D: C4 E: 7A H: 44 L: 7B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FA F: 10 B: 01 C: 0C D: C4 E: 7B H: 44 L: 7B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FA F: 10 B: 01 C: 0C D: C4 E: 7B H: 44 L: 7B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 7B H: 44 L: 7C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 7B H: 44 L: 7C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 7C H: 44 L: 7C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 7C H: 44 L: 7C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 7C H: 44 L: 7D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 7C H: 44 L: 7D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 7D H: 44 L: 7D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 7D H: 44 L: 7D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D6 F: 10 B: 01 C: 0C D: C4 E: 7D H: 44 L: 7E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D6 F: 10 B: 01 C: 0C D: C4 E: 7D H: 44 L: 7E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D6 F: 10 B: 01 C: 0C D: C4 E: 7E H: 44 L: 7E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D6 F: 10 B: 01 C: 0C D: C4 E: 7E H: 44 L: 7E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 88 F: 10 B: 01 C: 0C D: C4 E: 7E H: 44 L: 7F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 88 F: 10 B: 01 C: 0C D: C4 E: 7E H: 44 L: 7F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 88 F: 10 B: 01 C: 0C D: C4 E: 7F H: 44 L: 7F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 88 F: 10 B: 01 C: 0C D: C4 E: 7F H: 44 L: 7F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E0 F: 10 B: 01 C: 0C D: C4 E: 7F H: 44 L: 80 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E0 F: 10 B: 01 C: 0C D: C4 E: 7F H: 44 L: 80 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E0 F: 30 B: 01 C: 0C D: C4 E: 80 H: 44 L: 80 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E0 F: 30 B: 01 C: 0C D: C4 E: 80 H: 44 L: 80 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 42 F: 30 B: 01 C: 0C D: C4 E: 80 H: 44 L: 81 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 42 F: 30 B: 01 C: 0C D: C4 E: 80 H: 44 L: 81 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 42 F: 10 B: 01 C: 0C D: C4 E: 81 H: 44 L: 81 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 42 F: 10 B: 01 C: 0C D: C4 E: 81 H: 44 L: 81 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F1 F: 10 B: 01 C: 0C D: C4 E: 81 H: 44 L: 82 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F1 F: 10 B: 01 C: 0C D: C4 E: 81 H: 44 L: 82 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F1 F: 10 B: 01 C: 0C D: C4 E: 82 H: 44 L: 82 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F1 F: 10 B: 01 C: 0C D: C4 E: 82 H: 44 L: 82 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 82 H: 44 L: 83 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 82 H: 44 L: 83 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 83 H: 44 L: 83 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 0C D: C4 E: 83 H: 44 L: 83 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D5 F: 10 B: 01 C: 0C D: C4 E: 83 H: 44 L: 84 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D5 F: 10 B: 01 C: 0C D: C4 E: 83 H: 44 L: 84 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D5 F: 10 B: 01 C: 0C D: C4 E: 84 H: 44 L: 84 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D5 F: 10 B: 01 C: 0C D: C4 E: 84 H: 44 L: 84 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 84 H: 44 L: 85 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 84 H: 44 L: 85 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 85 H: 44 L: 85 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E5 F: 10 B: 01 C: 0C D: C4 E: 85 H: 44 L: 85 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FA F: 10 B: 01 C: 0C D: C4 E: 85 H: 44 L: 86 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FA F: 10 B: 01 C: 0C D: C4 E: 85 H: 44 L: 86 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FA F: 10 B: 01 C: 0C D: C4 E: 86 H: 44 L: 86 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FA F: 10 B: 01 C: 0C D: C4 E: 86 H: 44 L: 86 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 86 H: 44 L: 87 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 86 H: 44 L: 87 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 87 H: 44 L: 87 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 1D F: 10 B: 01 C: 0C D: C4 E: 87 H: 44 L: 87 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 87 H: 44 L: 88 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 87 H: 44 L: 88 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 88 H: 44 L: 88 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 10 B: 01 C: 0C D: C4 E: 88 H: 44 L: 88 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 6F F: 10 B: 01 C: 0C D: C4 E: 88 H: 44 L: 89 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 6F F: 10 B: 01 C: 0C D: C4 E: 88 H: 44 L: 89 SP: FFFE PC: 00:0208 (1C 20 FB 14)
